deuda,sectorEconomico,periodo,tipoEntidad,entidad,tipoIndicador,indicador
57177961.56999999,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2021-11,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
69945678.88,D - INDUSTRIA MANUFACTURERA,2021-11,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
101807690.74999999,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2021-11,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
109388887.42999999,M - ENSEÑANZA,2021-11,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
111086439.83000001,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2021-11,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
111280580.08,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2021-11,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
127661412.6,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2021-11,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
153235320.11,F - CONSTRUCCIÓN,2021-11,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
155528670.03,M - ENSEÑANZA,2021-11,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
161321885.16000003,I - TRANSPORTE Y ALMACENAMIENTO,2021-11,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
163510592.88,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2021-11,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
171834598.96,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2021-11,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
174555868.41,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2021-11,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
216095164.54999998,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2021-11,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
218750086.24,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2021-11,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
225034713.67,B - PESCA,2021-11,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
242960203.39999998,B - PESCA,2021-11,TODOS,TODOS,Cartera de credito,Cartera de credito
274360887.69,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2021-11,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
402535314.47999996,D - INDUSTRIA MANUFACTURERA,2021-11,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
408697092.56,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2021-11,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
460916397.71999997,I - TRANSPORTE Y ALMACENAMIENTO,2021-11,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
472601924.55999994,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2021-11,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
580620900.2699999,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2021-11,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
656781399.5300001,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2021-11,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
657982340.9200001,"O - Otras actividades de servicios comunitarios, sociales y personales",2021-11,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
669944555.27,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2021-11,TODOS,TODOS,Cartera de credito,Cartera de credito
748060477.6500002,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2021-11,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
762867089.93,F - CONSTRUCCIÓN,2021-11,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
917916861.87,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2021-11,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
964984889.8000001,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2021-11,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1176056297.3000002,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2021-11,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1237230511.9799998,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2021-11,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1490986173.9199998,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2021-11,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1739979647.3799996,D - INDUSTRIA MANUFACTURERA,2021-11,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1782434039.6500008,"O - Otras actividades de servicios comunitarios, sociales y personales",2021-11,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1819614326.9900005,I - TRANSPORTE Y ALMACENAMIENTO,2021-11,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
2092699329.11,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2021-11,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
2609073978.2,Y - CONSUMO DE BIENES Y SERVICIOS,2021-11,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
3749956789.6899996,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2021-11,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
4219550729.789999,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2021-11,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
4425711376.149999,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2021-11,TODOS,TODOS,Cartera de credito,Cartera de credito
6164551349.24,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2021-11,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
7089096016.509998,M - ENSEÑANZA,2021-11,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
7354735602.159998,M - ENSEÑANZA,2021-11,TODOS,TODOS,Cartera de credito,Cartera de credito
7791332515.58,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2021-11,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
7820942110.699996,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2021-11,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
8622586523.77,F - CONSTRUCCIÓN,2021-11,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
8745932186.389996,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2021-11,TODOS,TODOS,Cartera de credito,Cartera de credito
16336765874.150003,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2021-11,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
18104565689.29,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2021-11,TODOS,TODOS,Cartera de credito,Cartera de credito
19903847361.329994,Y - CONSUMO DE BIENES Y SERVICIOS,2021-11,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
20656514970.260002,"O - Otras actividades de servicios comunitarios, sociales y personales",2021-11,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
22939950747.74998,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2021-11,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
23129653062.600002,"O - Otras actividades de servicios comunitarios, sociales y personales",2021-11,TODOS,TODOS,Cartera de credito,Cartera de credito
25127987518.14998,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2021-11,TODOS,TODOS,Cartera de credito,Cartera de credito
26655460809.03,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2021-11,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
26747318759.969997,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2021-11,TODOS,TODOS,Cartera de credito,Cartera de credito
29638339428.710003,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2021-11,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
29974674789.590004,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2021-11,TODOS,TODOS,Cartera de credito,Cartera de credito
30778057432.40999,I - TRANSPORTE Y ALMACENAMIENTO,2021-11,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
33219910042.279987,I - TRANSPORTE Y ALMACENAMIENTO,2021-11,TODOS,TODOS,Cartera de credito,Cartera de credito
34010324430.250004,Y - CONSUMO DE BIENES Y SERVICIOS,2021-11,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
56036326581.62002,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2021-11,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
58612574723.87002,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2021-11,TODOS,TODOS,Cartera de credito,Cartera de credito
70739671614.94002,F - CONSTRUCCIÓN,2021-11,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
72452710919.38005,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2021-11,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
77480531697.12006,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2021-11,TODOS,TODOS,Cartera de credito,Cartera de credito
80278360548.75002,F - CONSTRUCCIÓN,2021-11,TODOS,TODOS,Cartera de credito,Cartera de credito
84017307046.29001,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2021-11,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
84106614292.06003,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2021-11,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
85670931935.85004,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2021-11,TODOS,TODOS,Cartera de credito,Cartera de credito
106763744634.21016,D - INDUSTRIA MANUFACTURERA,2021-11,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
109000328605.84016,D - INDUSTRIA MANUFACTURERA,2021-11,TODOS,TODOS,Cartera de credito,Cartera de credito
166583616707.44003,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2021-11,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
173030243821.7102,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2021-11,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
187120136284.0902,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2021-11,TODOS,TODOS,Cartera de credito,Cartera de credito
251571351251.29,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2021-11,TODOS,TODOS,Cartera de credito,Cartera de credito
305886610035.07007,Y - CONSUMO DE BIENES Y SERVICIOS,2021-11,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
362410043176.0901,Y - CONSUMO DE BIENES Y SERVICIOS,2021-11,TODOS,TODOS,Cartera de credito,Cartera de credito
182957.45,Y - CONSUMO DE BIENES Y SERVICIOS,2021-12,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
521283.34,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2021-12,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
683297.8400000001,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2021-12,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
774600.0,M - ENSEÑANZA,2021-12,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
843621.5800000001,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2021-12,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
943511.9400000001,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2021-12,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1562402.3099999998,B - PESCA,2021-12,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
2601366.67,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2021-12,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
3744099.9800000004,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2021-12,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
3899951.9699999997,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2021-12,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
5474738.160000001,B - PESCA,2021-12,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
6347383.6,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2021-12,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
6368310.56,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2021-12,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
11599239.809999997,B - PESCA,2021-12,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
18883228.049999997,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2021-12,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
20050386.61,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2021-12,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
23654927.169999998,D - INDUSTRIA MANUFACTURERA,2021-12,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
27206197.299999997,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2021-12,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
33137201.190000005,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2021-12,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
34853613.44,"O - Otras actividades de servicios comunitarios, sociales y personales",2021-12,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
34901581.64,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2021-12,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
46226894.64,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2021-12,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
51644111.269999996,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2021-12,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
62692235.18000001,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2021-12,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
74199558.6,D - INDUSTRIA MANUFACTURERA,2021-12,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
100932455.19000001,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2021-12,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
108640805.63000001,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2021-12,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
109846813.87,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2021-12,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
116373789.44,M - ENSEÑANZA,2021-12,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
128501262.54999998,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2021-12,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
148099223.35000008,F - CONSTRUCCIÓN,2021-12,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
150365136.08999997,M - ENSEÑANZA,2021-12,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
165565274.84,I - TRANSPORTE Y ALMACENAMIENTO,2021-12,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
169247910.67000002,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2021-12,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
174618673.12999997,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2021-12,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
191031444.73000005,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2021-12,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
208243924.86999997,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2021-12,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
211517891.76999998,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2021-12,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
225112602.01,B - PESCA,2021-12,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
243748982.29,B - PESCA,2021-12,TODOS,TODOS,Cartera de credito,Cartera de credito
280600994.87,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2021-12,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
401651315.8299999,D - INDUSTRIA MANUFACTURERA,2021-12,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
458576401.68000007,I - TRANSPORTE Y ALMACENAMIENTO,2021-12,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
506020223.03999996,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2021-12,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
576014674.2700001,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2021-12,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
583197730.0399998,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2021-12,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
651761535.51,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2021-12,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
667933500.3100001,"O - Otras actividades de servicios comunitarios, sociales y personales",2021-12,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
785975227.0400001,F - CONSTRUCCIÓN,2021-12,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
790017692.77,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2021-12,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
851068422.8000001,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2021-12,TODOS,TODOS,Cartera de credito,Cartera de credito
922873013.89,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2021-12,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
964653606.1600002,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2021-12,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1190440036.3200002,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2021-12,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1257033542.65,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2021-12,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1544125125.5799997,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2021-12,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1724562253.3999999,I - TRANSPORTE Y ALMACENAMIENTO,2021-12,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1733368443.4200003,D - INDUSTRIA MANUFACTURERA,2021-12,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1778683355.5099998,"O - Otras actividades de servicios comunitarios, sociales y personales",2021-12,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
2614980264.6999984,Y - CONSUMO DE BIENES Y SERVICIOS,2021-12,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
3195012055.2599993,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2021-12,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
3231425285.41,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2021-12,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
3393581066.969999,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2021-12,TODOS,TODOS,Cartera de credito,Cartera de credito
4087908301.539999,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2021-12,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
6243666018.53,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2021-12,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
7090552666.029999,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2021-12,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
7802917533.799999,M - ENSEÑANZA,2021-12,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
7851599369.889999,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2021-12,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
7997306304.389999,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2021-12,TODOS,TODOS,Cartera de credito,Cartera de credito
